payload_id	sha256_12	instrumento	ola	archivo_miembro	variable_id	texto_reactivo	metodo	universo_declarado
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3.1.Valores_de_renta_fija_emitidos_en_México_en_manos_de_no_residentes	Suma del saldo en circulación de los valores gubernamentales y valores públicos emitidos en México en manos de no residentes.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3.2.1.1.En_manos_de_SI	Se refiere al saldo en circulación de los bonos de los Estados Unidos Mexicanos colocados en mercados internacionales denominados en moneda extranjera (UMS por sus siglas en inglés) en manos de sociedades de inversión (SI).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3.2.1.2.En_manos_de_Siefores	Se refiere al saldo en circulación de los bonos de los Estados Unidos Mexicanos colocados en mercados internacionales denominados en moneda extranjera (UMS por sus siglas en inglés) en manos de Sociedades de Inversión Especializadas de Fondos para el Retiro (Siefores).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3.2.1.3.En_manos_de_Aseguradoras	Se refiere al saldo en circulación de los bonos de los Estados Unidos Mexicanos colocados en mercados internacionales denominados en moneda extranjera (UMS por sus siglas en inglés) en manos de sociedades de aseguradoras.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3.2.1.4.En_manos_de_casas_de_bolsa	Se refiere al saldo en circulación de los bonos de los Estados Unidos Mexicanos colocados en mercados internacionales denominados en moneda extranjera (UMS por sus siglas en inglés) en manos de sociedades de casas de bolsa.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3.2.1.5.En_manos_de_otros_nacionales_y_extranjeros	Se refiere al saldo en circulación de los bonos de los Estados Unidos Mexicanos colocados en mercados internacionales denominados en moneda extranjera (UMS por sus siglas en inglés) en manos de otros nacionales y extranjeros.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3.2.1.Emisión_de_deuda_gubernamental_en_el_extranjero_(UMS)	Suma del saldo en circulación de la deuda gubernamental emitida en el extranjero (UMS) en manos de sociedades de inversión, Siefores, aseguradoras, casas de bolsa y de otros nacionales y extranjeros.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3.2.2.Créditos_en_el_extranjero	Se refiere a los recursos del exterior que financian al Gobierno Federal a través de créditos bancarios, otorgados por Organismos Financieros Internacionales (OFIs) o préstamos otorgados entre los gobiernos a través de sus bancos oficiales, o bien, contratados a través de la banca comercial con la garantía de un organismo oficial.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3.2._Ahorro_externo_que_financia_al_Sector_Público	Suma de la emisión de deuda gubernamental en el extranjero (UMS) y de los créditos en el extranjero otorgados al sector público.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3.3.1.Créditos	Se refiere a los recursos del exterior que financian al sector privado no financiero de México a través de préstamos de corto y largo plazo otorgados por los bancos extranjeros.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3.3.2.Emisión_de_deuda_de_mexicanos_en_el_extranjero	Se refiere a los recursos del exterior que financian al sector privado no financiero de México a través de la emisión de títulos de deuda de corto y largo plazo de mexicanos en el extranjero.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3.3._Ahorro_externo_que_financia_al_sector_privado	Suma del saldo de los créditos y de la emisión de deuda de mexicanos en el extranjero.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	3._Ahorro_externo	Se refiere a la tenencia de valores de renta fija en manos de no residentes, los créditos del exterior otorgados al sector privado no financiero mexicano y al Gobierno Federal, así como los valores de renta fija emitidos por empresas mexicanas y Gobierno Federal en el exterior. Su monto se obtiene de sumar del saldo de los valores de renta fija emitidos en México en manos de no residentes, el ahorro que financia al sector público y al sector privado.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	Ahorro_Total	Es el saldo agregado de la captación de los intermediarios financieros autorizados para recibir recursos del público, la tenencia de valores de renta fija y certificados bursátiles fiduciarios en manos de personas físicas y morales (tanto residentes en México como no residentes), y los recursos del exterior que son intermediados a través de entidades del sistema financiero mexicano. Esta definición incluye tanto el ahorro del sector privado (empresas y particulares) como el ahorro del sector público (gobierno federal, gobiernos de estados y municipios, organismos descentralizados, empresas productivas del Estado, y fideicomisos de fomento).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	_2.2._Inversionistas_Particulares	Los inversionistas particulares son aquellos con decisiones de ahorro o políticas de inversión propias (que las pueden ejecutar a través de un banco o casa de bolsa). Su monto corresponde a la suma del saldo en circulación de los valores en manos de casas de bolsa (posición propia), de tesorerías relevantes y empresas y particulares.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.1.1.1.Consumo	Se refiere a los créditos directos, incluyendo los de liquidez que no cuenten con garantía de inmuebles, denominados en moneda nacional, extranjera, en UDIs (unidades de inversión), o en VSM (veces salario mínimo), así como los intereses que generen, otorgados a personas físicas, derivados de operaciones de tarjeta de crédito, de créditos personales, de créditos para la adquisición de bienes de consumo duradero (conocidos como ABCD), que contempla entre otros al crédito automotriz y las operaciones de arrendamiento financiero que sean celebradas con personas físicas; incluyendo aquellos créditos otorgados para tales efectos a los exempleados de las Instituciones.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.1.1.2.Vivienda	Se refiere a los créditos directos denominados en moneda nacional, extranjera, en UDIs (unidades de inversión), o en VSM (veces salario mínimo), así como los intereses que generen, otorgados a personas físicas y destinados a la adquisición, construcción, remodelación o mejoramiento de la vivienda sin propósito de especulación comercial; incluyendo aquellos créditos de liquidez garantizados por la vivienda del acreditado y los otorgados para tales efectos a los exempleados de las Instituciones.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.1.1.3.Comercial	Se refiere a los créditos directos o contingentes, incluyendo créditos puente denominados en moneda nacional, extranjera, en UDIs (unidades de inversión), o en VSM (veces salario mínimo), así como los intereses que generen, otorgados a personas morales o personas físicas con actividad empresarial.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.1.1.Cartera_Banca_Múltiple_Sector_Privado	Suma de los créditos al consumo, vivienda y comercial otorgados por la banca múltiple.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.1.2.1.Gobierno_Federal_(GF)	Se refiere a los créditos otorgados al Gobierno Federal.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.1.2.2.Estados_y_Municipios_(EyM)	Se refiere a los créditos concedidos a Entidades Federativas y Municipios.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.1.2.3.Organismos_descentralizados_y_desconcentrados_sin_garantía_de_GF_o_EyM	Se refiere a los créditos otorgados a organismos descentralizados y desconcentrados sin garantía del Gobierno Federal o Estados y Municipios. Derivado de la Reforma Financiera de 2013, Pemex y CFE cambiaron su régimen administrativo de Organismos descentralizados a empresas productivas del estado (publicado en el DOF el 20 de diciembre de 2013). Sin embargo, para dar continuidad al rubro 1.1.2.3, los créditos dados a ambas empresas se siguieron contabilizando.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.1.2.Cartera_Banca_Múltiple_Sector_Público	Suma de los créditos otorgados al Gobierno Federal, Estados, Municipios y Organismos descentralizados y desconcentrados (incluye a las empresas productivas del estado) por la banca múltiple.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.1.Cartera_Banca_Múltiple	Suma de la cartera de la banca múltiple otorgada al sector privado y al sector público. Esta información se presenta consolidada con la información de sus Sofomes reguladas subsidiarias.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.10.1.1_Consumo	Se refiere a los créditos directos, incluyendo los de liquidez que no cuenten con garantía de inmuebles, denominados en moneda nacional o en UDIs, así como los intereses que generen, otorgados a sus socios, derivados de operaciones de tarjeta de crédito, de créditos personales, de nómina (distintos a los otorgados mediante tarjeta de crédito), de créditos para la adquisición de bienes de consumo duradero (conocidos como ABCD), que contempla entre otros al crédito automotriz y las operaciones de arrendamiento capitalizable otorgados a socios cuyo destino sea distinto al comercial.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.10.1.2_Vivienda	Se refiere a los créditos directos denominados en moneda nacional o en unidades de inversión (UDIs), así como los intereses que generen, otorgados a socios y destinados a la adquisición, construcción, remodelación o mejoramiento de la vivienda sin propósito de especulación comercial; incluyendo aquellos créditos de liquidez garantizados por la vivienda del socio.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.10.1.3_Comercial	Se refiere a los créditos directos o contingentes, denominados en moneda nacional o en UDIs, los microcréditos, así como los intereses que generen, otorgados a sus socios que sean personas físicas con actividad empresarial.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.10.1_Cartera_Socaps	Suma de la cartera de las Sociedades cooperativas de ahorro y préstamo (Socaps) destinada al consumo, a la vivienda y a empresas del sector privado.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.10.2.1_Consumo	Se refiere los créditos directos, incluyendo los de liquidez que no cuenten con garantía de inmuebles, denominados en moneda nacional o en unidades de inversión, así como los intereses que generen, otorgados a personas físicas, derivados de operaciones de créditos personales y de créditos para la adquisición de bienes de consumo duradero, incluyendo aquellos créditos otorgados para tales efectos a los exempleados de las Entidades.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.10.2.2_Vivienda	Se refiere los créditos directos denominados en moneda nacional o en unidades de inversión, así como los intereses que generen, otorgados a personas físicas y destinados a la adquisición, construcción, remodelación o mejoramiento de la vivienda sin propósito de especulación comercial; incluyendo aquellos créditos de liquidez garantizados por la vivienda del acreditado, y los otorgados para tales efectos a los exempleados de las Entidades.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.10.2.3_Comercial	Se refiere los créditos directos o contingentes denominados en moneda nacional o en unidades de inversión, así como los intereses que generen, otorgados a personas morales o personas físicas con actividad empresarial.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.10.2_Cartera_Sofipos	Suma de la cartera de las Sociedades financieras populares (Sofipos) destinada al consumo, a la vivienda y a empresas del sector privado.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.10._Cartera_Socaps_y_Sofipos	Suma de la cartera de Socaps y Sofipos.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.11._Uniones_de_crédito	Se refiere al financiamiento otorgado a los socios del intermediario financiero, los cuales pueden ser personas morales y personas físicas con actividad económica.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.12._Infonavit	Se refiere a la cartera de crédito a la vivienda del Instituto del Fondo Nacional de la Vivienda para los Trabajadores (Infonavit). Incluye cartera bursatilizada.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.13._Fovissste	Se refiere a la cartera de crédito a la vivienda del Fondo de la Vivienda del ISSSTE (Fovissste). Incluye cartera bursatilizada.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.14._Infonacot	Se refiere a la cartera de crédito al consumo del Instituto del Fondo Nacional para el Consumo de los Trabajadores (Infonacot).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.2.1.1.Consumo	Se refiere a los créditos directos, incluyendo los de liquidez que no cuenten con garantía de inmuebles, denominados en moneda nacional, extranjera, en UDIs (unidades de inversión), o en VSM (veces salario mínimo), así como los intereses que generen, otorgados a personas físicas, derivados de operaciones de tarjeta de crédito, de créditos personales, de créditos para la adquisición de bienes de consumo duradero (conocidos como ABCD), que contempla entre otros al crédito automotriz y las operaciones de arrendamiento financiero que sean celebradas con personas físicas; incluyendo aquellos créditos otorgados para tales efectos a los exempleados de las Instituciones.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.2.1.2.Vivienda	Se refiere a los créditos directos denominados en moneda nacional, extranjera, en UDIs (unidades de inversión), o en VSM (veces salario mínimo), así como los intereses que generen, otorgados a personas físicas y destinados a la adquisición, construcción, remodelación o mejoramiento de la vivienda sin propósito de especulación comercial; incluyendo aquellos créditos de liquidez garantizados por la vivienda del acreditado y los otorgados para tales efectos a los exempleados de las Instituciones.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.2.1.3.Comercial	Se refiere a los créditos directos o contingentes, incluyendo créditos puente denominados en moneda nacional, extranjera, en UDIs (unidades de inversión), o en VSM (veces salario mínimo), así como los intereses que generen, otorgados a personas morales o personas físicas con actividad empresarial.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.2.1.Cartera_Banca_de_Desarrollo_Sector_Privado	Suma de los créditos al consumo, vivienda y comercial otorgados por la banca de desarrollo.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.2.2.1.Gobierno_Federal_(GF)	Se refiere a los créditos otorgados al Gobierno Federal.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.2.2.2.Estados_y_Municipios_(EyM)	Se refiere a los créditos concedidos a Entidades Federativas y Municipios.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.2.2.3._Organismos_descentralizados_y_desconcentrados_sin_garantía_de_GF_o_EyM	Se refiere a los créditos otorgados a Organismos descentralizados y desconcentrados sin garantía del Gobierno Federal o Estados y Municipios. Derivado de la Reforma Financiera de 2013, Pemex y CFE cambiaron su régimen administrativo de Organismos descentralizados a empresas productivas del estado (publicado en el DOF el 20 de diciembre de 2013). Sin embargo, para dar continuidad al rubro 1.2.2.3, los créditos dados a ambas empresas se siguieron contabilizando.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.2.2.Cartera_Banca_de_Desarrollo_Sector_Público	Suma de los créditos otorgados al Gobierno Federal, Estados, Municipios y Organismos descentralizados y desconcentrados (incluye a las empresas productivas del estado) por la banca de desarrollo.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.2.Cartera_Banca_de_Desarrollo	Suma de la cartera de la banca de desarrollo otorgada al sector privado y al sector público.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.3.1.1.Consumo	-	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.3.1.2.Vivienda	-	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.3.1.3.Comercial	-	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.3.1.Cartera_Sofoles_Sector_Privado	-	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.3.2.Cartera_Sofoles_Sector_Público	-	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.3._Cartera_Sofoles	Desde septiembre de 2013, no se incluye información de las Sociedades financieras de objeto limitado (Sofoles) debido a que dichas figuras dejaron de operar a mediados de ese año, como resultado del proceso de desregulación que se inició con los cambios incorporados a la Ley General de Organizaciones y Actividades Auxiliares del Crédito y a la Ley de Instituciones de Crédito en 2006 (publicados en el DOF el 18 de julio de 2006).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
