url	canasta	programa	anio	carpeta	archivo	formato	bytes_declarados	en_manifiesto
https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/tabulados/enoe_estrategicos_2019_xls.zip	tabulados	enoe	2019	otro	enoe_estrategicos_2019_xls.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/enigh/nc/2018/tabulados/enigh2018_ns_basicos_tabulados.xlsx	tabulados	enigh	2018	otro	enigh2018_ns_basicos_tabulados.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enigh/nc/2018/tabulados/enigh2018_ns_personas_tabulados.xlsx	tabulados	enigh	2018	otro	enigh2018_ns_personas_tabulados.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enigh/nc/2018/tabulados/enigh2018_ns_hogviv_tabulados.xlsx	tabulados	enigh	2018	otro	enigh2018_ns_hogviv_tabulados.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/modecult/tabualdos/tabulados_modecult_may2019.xlsx	tabulados	modecult	2019	otro	tabulados_modecult_may2019.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enigh/nc/2016/tabulados/enigh2016_ns_basicos_tabulados.xlsx	tabulados	enigh	2016	otro	enigh2016_ns_basicos_tabulados.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enigh/nc/2016/tabulados/enigh2016_ns_personas_tabulados.xlsx	tabulados	enigh	2016	otro	enigh2016_ns_personas_tabulados.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enigh/nc/2016/tabulados/enigh2016_ns_hogviv_tabulados.xlsx	tabulados	enigh	2016	otro	enigh2016_ns_hogviv_tabulados.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enigh/nc/2016/tabulados/enigh2016_ns_genero_tabulados.xlsx	tabulados	enigh	2016	otro	enigh2016_ns_genero_tabulados.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enigh/nc/2018/tabulados/enigh2018_ns_genero_tabulados.xlsx	tabulados	enigh	2018	otro	enigh2018_ns_genero_tabulados.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enaproce/2018/tabulados/micro_ENAPROCE18.xlsx	tabulados	enaproce	2018	otro	micro_ENAPROCE18.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enaproce/2018/tabulados/tam_ENAPROCE18.xlsx	tabulados	enaproce	2018	otro	tam_ENAPROCE18.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enaproce/2018/tabulados/sect_ENAPROCE18.xlsx	tabulados	enaproce	2018	otro	sect_ENAPROCE18.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enaproce/2018/tabulados/gran_ENAPROCE18.xlsx	tabulados	enaproce	2018	otro	gran_ENAPROCE18.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enaproce/2018/tabulados/micro_sema_ENAPROCE18.xlsx	tabulados	enaproce	2018	otro	micro_sema_ENAPROCE18.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enaproce/2018/tabulados/tam_sema_ENAPROCE18.xlsx	tabulados	enaproce	2018	otro	tam_sema_ENAPROCE18.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/eti/2018/tabulados/nota_aclaratoria_2018.pdf	tabulados	eti	2018	otro	nota_aclaratoria_2018.pdf	pdf		no
https://www.inegi.org.mx/contenidos/programas/evf/2018/tabulados/Nota_aclaratoria_2018.pdf	tabulados	evf	2018	otro	Nota_aclaratoria_2018.pdf	pdf		no
https://www.inegi.org.mx/contenidos/programas/enafin/2018/tabulados/ENAFIN2018Tam.xlsx	tabulados	enafin	2018	otro	ENAFIN2018Tam.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enafin/2018/tabulados/ENAFIN2018Sector.xlsx	tabulados	enafin	2018	otro	ENAFIN2018Sector.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enafin/2018/tabulados/ENAFIN2018Localidad.xlsx	tabulados	enafin	2018	otro	ENAFIN2018Localidad.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enafin/2018/tabulados/ENAFIN2018Tam_ipes.xlsx	tabulados	enafin	2018	otro	ENAFIN2018Tam_ipes.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enafin/2018/tabulados/ENAFIN2018Sector_ipes.xlsx	tabulados	enafin	2018	otro	ENAFIN2018Sector_ipes.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enafin/2018/tabulados/ENAFIN2018Localidad_ipes.xlsx	tabulados	enafin	2018	otro	ENAFIN2018Localidad_ipes.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/bienestar/basico/tabulados/2019/biarebas_pob_19abr.xlsx	tabulados		2019	otro	biarebas_pob_19abr.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/bienestar/basico/tabulados/2019/biarebas_pob_19jul.xlsx	tabulados		2019	otro	biarebas_pob_19jul.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/bienestar/basico/tabulados/2019/biarebas_pro_19abr.xlsx	tabulados		2019	otro	biarebas_pro_19abr.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/bienestar/basico/tabulados/2019/biarebas_pro_19jul.xlsx	tabulados		2019	otro	biarebas_pro_19jul.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/temas/economia/ciencia/tabulados/2017/2017_DENV031.xlsx	tabulados		2017	otro	2017_DENV031.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enaproce/2018/tabulados/sect_sema_ENAPROCE18.xlsx	tabulados	enaproce	2018	otro	sect_sema_ENAPROCE18.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/tabulados/Basico/04_03B_ESTATAL.pdf	tabulados	ccpv	2010	otro	04_03B_ESTATAL.pdf	pdf		no
https://www.inegi.org.mx/contenidos/programas/ccpv/2010/tabulados/Basico/04_03B_ESTATAL.xls	tabulados	ccpv	2010	otro	04_03B_ESTATAL.xls	xls		no
https://www.inegi.org.mx/contenidos/programas/mip/2003/tabulados/mip2003_SECTORySUBSECTOR.zip	tabulados	mip	2003	otro	mip2003_SECTORySUBSECTOR.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/I_nivel_victimizacion_2019_est.xlsx	tabulados	envipe	2019	otro	I_nivel_victimizacion_2019_est.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/II_caracterizacion_delincuente_2019_est.xlsx	tabulados	envipe	2019	otro	II_caracterizacion_delincuente_2019_est.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/III_denuncia_delito_2019_est.xlsx	tabulados	envipe	2019	otro	III_denuncia_delito_2019_est.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/IV_caracteristicas_victimas_2019_est.xlsx	tabulados	envipe	2019	otro	IV_caracteristicas_victimas_2019_est.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/V_percepcion_seguridad_2019_est.xlsx	tabulados	envipe	2019	otro	V_percepcion_seguridad_2019_est.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/VI_desempeno_institucional_2019_est.xlsx	tabulados	envipe	2019	otro	VI_desempeno_institucional_2019_est.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/VII_caracterizacion_delito_2019_est.xlsx	tabulados	envipe	2019	otro	VII_caracterizacion_delito_2019_est.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/VIII_informacion_ciudades_areas_metropolitanas_2019_est.xlsx	tabulados	envipe	2019	otro	VIII_informacion_ciudades_areas_metropolitanas_2019_est.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/I_nivel_victimizacion_2019_err.xlsx	tabulados	envipe	2019	otro	I_nivel_victimizacion_2019_err.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/II_caracterizacion_delincuente_2019_err.xlsx	tabulados	envipe	2019	otro	II_caracterizacion_delincuente_2019_err.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/III_denuncia_delito_2019_err.xlsx	tabulados	envipe	2019	otro	III_denuncia_delito_2019_err.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/IV_caracteristicas_victimas_2019_err.xlsx	tabulados	envipe	2019	otro	IV_caracteristicas_victimas_2019_err.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/V_percepcion_seguridad_2019_err.xlsx	tabulados	envipe	2019	otro	V_percepcion_seguridad_2019_err.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/VI_desempeno_institucional_2019_err.xlsx	tabulados	envipe	2019	otro	VI_desempeno_institucional_2019_err.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/VII_caracterizacion_delito_2019_err.xlsx	tabulados	envipe	2019	otro	VII_caracterizacion_delito_2019_err.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/VIII_informacion_ciudades_areas_metropolitanas_2019_err.xlsx	tabulados	envipe	2019	otro	VIII_informacion_ciudades_areas_metropolitanas_2019_err.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/I_nivel_victimizacion_2019_cv.xlsx	tabulados	envipe	2019	otro	I_nivel_victimizacion_2019_cv.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/II_caracterizacion_delincuente_2019_cv.xlsx	tabulados	envipe	2019	otro	II_caracterizacion_delincuente_2019_cv.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/III_denuncia_delito_2019_cv.xlsx	tabulados	envipe	2019	otro	III_denuncia_delito_2019_cv.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/IV_caracteristicas_victimas_2019_cv.xlsx	tabulados	envipe	2019	otro	IV_caracteristicas_victimas_2019_cv.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/V_percepcion_seguridad_2019_cv.xlsx	tabulados	envipe	2019	otro	V_percepcion_seguridad_2019_cv.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/VI_desempeno_institucional_2019_cv.xlsx	tabulados	envipe	2019	otro	VI_desempeno_institucional_2019_cv.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/VII_caracterizacion_delito_2019_cv.xlsx	tabulados	envipe	2019	otro	VII_caracterizacion_delito_2019_cv.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/VIII_informacion_ciudades_areas_metropolitanas_2019_cv.xlsx	tabulados	envipe	2019	otro	VIII_informacion_ciudades_areas_metropolitanas_2019_cv.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/I_nivel_victimizacion_2019_int.xlsx	tabulados	envipe	2019	otro	I_nivel_victimizacion_2019_int.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/II_caracterizacion_delincuente_2019_int.xlsx	tabulados	envipe	2019	otro	II_caracterizacion_delincuente_2019_int.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/III_denuncia_delito_2019_int.xlsx	tabulados	envipe	2019	otro	III_denuncia_delito_2019_int.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/IV_caracteristicas_victimas_2019_int.xlsx	tabulados	envipe	2019	otro	IV_caracteristicas_victimas_2019_int.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/V_percepcion_seguridad_2019_int.xlsx	tabulados	envipe	2019	otro	V_percepcion_seguridad_2019_int.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/VI_desempeno_institucional_2019_int.xlsx	tabulados	envipe	2019	otro	VI_desempeno_institucional_2019_int.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/VII_caracterizacion_delito_2019_int.xlsx	tabulados	envipe	2019	otro	VII_caracterizacion_delito_2019_int.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/VIII_informacion_ciudades_areas_metropolitanas_2019_int.xlsx	tabulados	envipe	2019	otro	VIII_informacion_ciudades_areas_metropolitanas_2019_int.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/IX_ciudad_de_mexico_2019_est.xlsx	tabulados	envipe	2019	otro	IX_ciudad_de_mexico_2019_est.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/IX_ciudad_de_mexico_2019_err.xlsx	tabulados	envipe	2019	otro	IX_ciudad_de_mexico_2019_err.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/IX_ciudad_de_mexico_2019_cv.xlsx	tabulados	envipe	2019	otro	IX_ciudad_de_mexico_2019_cv.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/IX_ciudad_de_mexico_2019_int.xlsx	tabulados	envipe	2019	otro	IX_ciudad_de_mexico_2019_int.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cnije/2019/tabulados/CNIJE2019_M5.xlsx	tabulados	cnije	2019	otro	CNIJE2019_M5.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cngspspe/2019/tabulados/CNGSPSPE2019_M1S4.xlsx	tabulados	cngspspe	2019	otro	CNGSPSPE2019_M1S4.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cngspspe/2019/tabulados/CNGSPSPE2019_M1S12.xlsx	tabulados	cngspspe	2019	otro	CNGSPSPE2019_M1S12.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cngspspe/2019/tabulados/CNGSPSPE2019_M4.xlsx	tabulados	cngspspe	2019	otro	CNGSPSPE2019_M4.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cngspspe/2019/tabulados/CNGSPSPE2019_M5.xlsx	tabulados	cngspspe	2019	otro	CNGSPSPE2019_M5.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/ensu/tabulados/2019/ensu_tabulados_basicos_septiembre_2019_estimaciones_xlsx.zip	tabulados	ensu	2019	otro	ensu_tabulados_basicos_septiembre_2019_estimaciones_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/ensu/tabulados/2019/ensu_tabulados_basicos_septiembre_2019_error_xlsx.zip	tabulados	ensu	2019	otro	ensu_tabulados_basicos_septiembre_2019_error_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/ensu/tabulados/2019/ensu_tabulados_basicos_septiembre_2019_coeficiente_xlsx.zip	tabulados	ensu	2019	otro	ensu_tabulados_basicos_septiembre_2019_coeficiente_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/ensu/tabulados/2019/ensu_tabulados_basicos_septiembre_2019_intervalos_xlsx.zip	tabulados	ensu	2019	otro	ensu_tabulados_basicos_septiembre_2019_intervalos_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/temas/economia/pib/pibact/tabulados/ori/tabulados_pibact.zip	tabulados			otro	tabulados_pibact.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/cnpje/2019/tabulados/CNPJE2019_M4.xlsx	tabulados	cnpje	2019	otro	CNPJE2019_M4.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/eaim/2008/tabulados/tabulados_eaim.zip	tabulados	eaim	2008	otro	tabulados_eaim.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/enco/tabulados/enco_indicador_de_confianza_del_consumidor_pe.xlsx	tabulados	enco		otro	enco_indicador_de_confianza_del_consumidor_pe.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enco/tabulados/enco_indicadores_complementarios_pe.xlsx	tabulados	enco		otro	enco_indicadores_complementarios_pe.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/eat/2008/tabulados/tabulados_eat.zip	tabulados	eat	2008	otro	tabulados_eat.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/eaec/2008/tabulados/tabulados_eaec.zip	tabulados	eaec	2008	otro	tabulados_eaec.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/eac/2008/tabulados/tabulados_eac.zip	tabulados	eac	2008	otro	tabulados_eac.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/easpnf/2008/tabulados/tabulados_easpnf.zip	tabulados	easpnf	2008	otro	tabulados_easpnf.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/cnpj/2019/tabulados/CNPJF2019_M1.xlsx	tabulados	cnpj	2019	otro	CNPJF2019_M1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cnpj/2019/tabulados/CNPJF2019_M2.xlsx	tabulados	cnpj	2019	otro	CNPJF2019_M2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cnpj/2019/tabulados/CNPJF2019_M3.xlsx	tabulados	cnpj	2019	otro	CNPJF2019_M3.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cntaippdpf/2019/tabulados/CNTAIPPDPF2019_M1.xlsx	tabulados	cntaippdpf	2019	otro	CNTAIPPDPF2019_M1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cntaippdpf/2019/tabulados/CNTAIPPDPF2019_M2.xlsx	tabulados	cntaippdpf	2019	otro	CNTAIPPDPF2019_M2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cntaippdpf/2019/tabulados/CNTAIPPDPF2019_M3.xlsx	tabulados	cntaippdpf	2019	otro	CNTAIPPDPF2019_M3.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cntaippdpe/2019/tabulados/CNTAIPPDPE2019_M1.xlsx	tabulados	cntaippdpe	2019	otro	CNTAIPPDPE2019_M1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cntaippdpe/2019/tabulados/CNTAIPPDPE2019_M2.xlsx	tabulados	cntaippdpe	2019	otro	CNTAIPPDPE2019_M2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cntaippdpe/2019/tabulados/CNTAIPPDPE2019_M3.xlsx	tabulados	cntaippdpe	2019	otro	CNTAIPPDPE2019_M3.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cnple/2019/tabulados/CNPLE2019_M1.xlsx	tabulados	cnple	2019	otro	CNPLE2019_M1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cnple/2019/tabulados/CNPLE2019_M2.xlsx	tabulados	cnple	2019	otro	CNPLE2019_M2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cnspef/2019/tabulados/CNSPEF2019_M1.xlsx	tabulados	cnspef	2019	otro	CNSPEF2019_M1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cnspef/2019/tabulados/CNSPEF2019_M2.xlsx	tabulados	cnspef	2019	otro	CNSPEF2019_M2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cnspf/2019/tabulados/CNSPF2019_M1.xlsx	tabulados	cnspf	2019	otro	CNSPF2019_M1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cnspf/2019/tabulados/CNSPF2019_M2.xlsx	tabulados	cnspf	2019	otro	CNSPF2019_M2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cngf/2019/tabulados/CNGF2019_M1.xlsx	tabulados	cngf	2019	otro	CNGF2019_M1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cngf/2019/tabulados/CNGF2019_M2.xlsx	tabulados	cngf	2019	otro	CNGF2019_M2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cndhf/2019/tabulados/CNDHF2019_M1.xlsx	tabulados	cndhf	2019	otro	CNDHF2019_M1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cndhf/2019/tabulados/CNDHF2019_M2.xlsx	tabulados	cndhf	2019	otro	CNDHF2019_M2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cndhe/2019/tabulados/CNDHE2019_M1.xlsx	tabulados	cndhe	2019	otro	CNDHE2019_M1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cndhe/2019/tabulados/CNDHE2019_M2.xlsx	tabulados	cndhe	2019	otro	CNDHE2019_M2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/ensanut/2018/tabulados/ensanut_2018_tabulados_basicos_pe.xlsx	tabulados	ensanut	2018	otro	ensanut_2018_tabulados_basicos_pe.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC1.xlsx	tabulados			otro	219JovenC1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC2.xlsx	tabulados			otro	219JovenC2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC3.xlsx	tabulados			otro	219JovenC3.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC4.xlsx	tabulados			otro	219JovenC4.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC5.xlsx	tabulados			otro	219JovenC5.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC6.xlsx	tabulados			otro	219JovenC6.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/temas/economia/pib/pibmed/tabulados/tabulados_pibmed.zip	tabulados			otro	tabulados_pibmed.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/easpnf/2013/tabulados/tabulados_todos_easpnf.zip	tabulados	easpnf	2013	otro	tabulados_todos_easpnf.zip	zip		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC1_1.xlsx	tabulados			otro	219JovenC1_1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC1_2.xlsx	tabulados			otro	219JovenC1_2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC2_1.xlsx	tabulados			otro	219JovenC2_1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC2_2.xlsx	tabulados			otro	219JovenC2_2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC3_1.xlsx	tabulados			otro	219JovenC3_1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC3_2.xlsx	tabulados			otro	219JovenC3_2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC4_1.xlsx	tabulados			otro	219JovenC4_1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC4_2.xlsx	tabulados			otro	219JovenC4_2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC5_1.xlsx	tabulados			otro	219JovenC5_1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/investigacion/experimentales/pob_joven/tabulados/219JovenC5_2.xlsx	tabulados			otro	219JovenC5_2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/ensu/tabulados/2019/ensu_tabulados_basicos_diciembre_2019_estimaciones_xlsx.zip	tabulados	ensu	2019	otro	ensu_tabulados_basicos_diciembre_2019_estimaciones_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/ensu/tabulados/2019/ensu_tabulados_basicos_diciembre_2019_error_xlsx.zip	tabulados	ensu	2019	otro	ensu_tabulados_basicos_diciembre_2019_error_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/ensu/tabulados/2019/ensu_tabulados_basicos_diciembre_2019_coeficiente_xlsx.zip	tabulados	ensu	2019	otro	ensu_tabulados_basicos_diciembre_2019_coeficiente_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/ensu/tabulados/2019/ensu_tabulados_basicos_diciembre_2019_intervalos_xlsx.zip	tabulados	ensu	2019	otro	ensu_tabulados_basicos_diciembre_2019_intervalos_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/mopradef/2013/tabulados/tabulados_mopradef_nov_2019.xlsx	tabulados	mopradef	2013	otro	tabulados_mopradef_nov_2019.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/tabulados/tabulados_basicos_15ymas_2019_xls.zip	tabulados	enoe	2019	otro	tabulados_basicos_15ymas_2019_xls.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/enadid/2018/tabulados/enadid18_tabulados_complementarios_xlsx.zip	tabulados	enadid	2018	otro	enadid18_tabulados_complementarios_xlsx.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/tabulados/enoe_indicadores_genero_15ymas_2019_xls.zip	tabulados	enoe	2019	otro	enoe_indicadores_genero_15ymas_2019_xls.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/tabulados/tabulados_sae_15ymas_2019_xls.zip	tabulados	enoe	2019	otro	tabulados_sae_15ymas_2019_xls.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/tabulados/pruebas_significancia_2019_xls.zip	tabulados	enoe	2019	otro	pruebas_significancia_2019_xls.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/tabulados/enoe_informalidad_15ymas_2019_xls.zip	tabulados	enoe	2019	otro	enoe_informalidad_15ymas_2019_xls.zip	zip		no
https://www.inegi.org.mx/contenidos/programas/enigh/nc/2018/tabulados/enigh2018_ns_ef_tabulados.xlsx	tabulados	enigh	2018	otro	enigh2018_ns_ef_tabulados.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/enigh/nc/2016/tabulados/enigh2016_ns_ef_tabulados.xlsx	tabulados	enigh	2016	otro	enigh2016_ns_ef_tabulados.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cngmd/2019/tabulados/CNGMD2019_M1.xlsx	tabulados	cngmd	2019	otro	CNGMD2019_M1.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cngmd/2019/tabulados/CNGMD2019_M2.xlsx	tabulados	cngmd	2019	otro	CNGMD2019_M2.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cngmd/2019/tabulados/CNGMD2019_M2S4.xlsx	tabulados	cngmd	2019	otro	CNGMD2019_M2S4.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cngmd/2019/tabulados/CNGMD2019_M2S10.xlsx	tabulados	cngmd	2019	otro	CNGMD2019_M2S10.xlsx	xlsx		no
https://www.inegi.org.mx/contenidos/programas/cngmd/2019/tabulados/CNGMD2019_M3.xlsx	tabulados	cngmd	2019	otro	CNGMD2019_M3.xlsx	xlsx		no
